Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"58945","2019-09-10 05:26:28","0","36","<deep-learning><regression>","1",""
"58946","2019-09-10 05:50:45","0","19","<machine-learning><nlp><svm>","0",""
"58947","2019-09-10 06:21:00","0","232","<pandas>","1",""
"58948","2019-09-10 06:30:59","0","35","<machine-learning><tensorflow><r><logistic-regression>","1",""
"58950","2019-09-10 07:26:11","1","29","<multilabel-classification><information-theory>","1","0"
"58958","2019-09-10 08:57:18","0","40","<machine-learning><image-recognition>","1",""
"58960","2019-09-10 08:59:03","0","214","<python><clustering><pandas><dbscan><pickle>","2",""
"58961","2019-09-10 09:13:11","2","1393","<machine-learning><python><scikit-learn><accuracy>","1",""
"58965","2019-09-10 11:03:19","1","279","<classification><scikit-learn><xgboost><boosting><lightgbm>","0",""
"58966","2019-09-10 11:13:40","2","998","<classification><svm><binary>","2","1"
"58967","2019-09-10 11:43:52","1","19","<python><matlab><octave>","0",""
"47725","2019-03-21 09:34:10","6","570","<confusion-matrix>","4","1"
"47728","2019-03-21 10:05:13","3","395","<machine-learning><deep-learning><time-series><unsupervised-learning><anomaly-detection>","1","1"
"47731","2019-03-21 11:07:30","1","42","<apache-spark>","0",""
"47735","2019-03-21 11:27:05","2","492","<python><neural-network><keras><cnn>","1",""
"47737","2019-03-21 12:43:23","1","32","<cnn>","0",""
"47740","2019-03-21 13:52:48","1","95","<r><time-series><regression><forecasting>","0",""
"47742","2019-03-21 14:24:21","1","1298","<python><statistics><scipy>","1",""
"47743","2019-03-21 14:44:12","0","325","<python><dataset><sampling>","1","1"
"47744","2019-03-21 15:08:45","2","986","<deep-learning><labels><yolo>","1",""
"47748","2019-03-21 16:48:09","1","282","<python><bigdata><hierarchical-data-format>","0",""
"47751","2019-03-21 18:14:16","3","2053","<machine-learning><neural-network><deep-learning><regression><activation-function>","2","1"
"47757","2019-03-21 19:47:10","-1","53","<r><data-mining><dataset><data><data-cleaning>","2",""
"47758","2019-03-21 19:47:32","1","265","<tensorflow><object-detection>","1",""
"47759","2019-03-21 20:20:04","27","9585","<python><deep-learning><keras><tensorflow>","2","8"
"47761","2019-03-21 21:48:04","1","56","<machine-learning><classification><r><random-forest><class-imbalance>","0",""
"47768","2019-03-22 05:05:37","2","41","<python><machine-learning-model><forecasting>","1",""
"47769","2019-03-22 05:14:42","1","480","<python><regression><svm><hyperparameter>","1",""
"47773","2019-03-22 09:35:50","1","40","<neural-network><deep-learning><natural-language-process><language-model><transformer>","1",""
"47784","2019-03-22 12:28:56","2","39","<machine-learning><neural-network><deep-learning>","1",""
"47787","2019-03-22 13:02:40","14","3055","<machine-learning><neural-network>","3","8"
"47790","2019-03-22 13:46:42","0","104","<machine-learning><neural-network><multiclass-classification>","1","0"
"47793","2019-03-22 14:05:47","1","46","<neural-network><dataset><image-classification><data-formats>","0",""
"47795","2019-03-22 14:34:17","2","1361","<deep-learning><keras><tensorflow><batch-normalization>","1",""
"47797","2019-03-22 15:40:52","7","7268","<python><deep-learning>","2","4"
"47804","2019-03-22 17:12:33","1","94","<machine-learning><classification><xgboost><performance>","0",""
"47805","2019-03-22 17:12:58","1","131","<deep-learning><tensorflow>","0",""
"47806","2019-03-22 17:16:10","1","63","<machine-learning><predictive-modeling><statistics>","1","1"
"47807","2019-03-22 17:25:58","1","23","<deep-learning><cnn>","0","1"
"58969","2019-09-10 11:51:29","1","80","<probability><bayesian>","0",""
"58980","2019-09-10 15:13:10","1","14","<feature-scaling>","0",""
"58981","2019-09-10 15:14:46","2","2505","<python><keras><convnet>","4","1"
"58984","2019-09-10 16:23:33","0","69","<classification><churn>","1",""
"58988","2019-09-10 17:03:16","1","95","<machine-learning><svm>","0",""
"59001","2019-09-10 20:41:41","2","63","<machine-learning><keras><tensorflow>","2",""
"59004","2019-09-10 21:00:38","1","34","<machine-learning><logistic-regression><training><hyperparameter>","1",""
"59007","2019-09-10 21:26:44","0","2692","<machine-learning><neural-network><keras><regression>","2",""
"60010","2019-09-11 04:34:27","0","52","<random-forest><xgboost><feature-engineering><feature-extraction>","1","1"
"60011","2019-09-11 04:45:45","1","25","<data><orange>","0",""
"60017","2019-09-11 07:00:42","1","957","<python><keras><time-series><lstm><sequence>","1",""
"60018","2019-09-11 07:23:05","0","43","<pandas><dataframe><matplotlib><reshape>","1",""
"60019","2019-09-11 07:45:09","1","1247","<python>","4",""
"60020","2019-09-11 07:58:43","0","167","<machine-learning><deep-learning><predictive-modeling><statistics>","2",""
"60029","2019-09-11 10:44:18","-1","266","<machine-learning><neural-network><deep-learning><statistics><computer-vision>","3",""
"60030","2019-09-11 10:58:38","0","33","<python><data-cleaning>","1",""
"60035","2019-09-11 11:27:13","1","7813","<python><keras><tensorflow><neural>","1","1"
"60037","2019-09-11 11:51:52","3","35","<deep-learning><classification><keras><convnet>","0",""
"60039","2019-09-11 12:16:40","0","38","<python><feature-selection><correlation>","1","1"
"60044","2019-09-11 13:08:53","0","193","<machine-learning><linear-regression>","1",""
"60047","2019-09-11 14:32:46","1","39","<python><pandas>","1",""
"60048","2019-09-11 14:44:14","0","38","<time-series><predictive-modeling>","2",""
"60051","2019-09-11 15:31:05","3","50","<education>","1",""
"60052","2019-09-11 16:13:03","3","115","<pandas><correlation><mnist>","2",""
"60056","2019-09-11 16:42:32","2","22","<machine-learning><data-science-model><natural-language-process>","0","1"
"60067","2019-09-11 19:36:52","-3","43","<python><pandas>","1",""
"60071","2019-09-11 20:21:04","0","411","<keras>","1",""
"60083","2019-09-11 23:35:23","1","19","<feature-extraction><categorical-data>","0",""
"47809","2019-03-22 19:02:49","1","436","<deep-learning><keras><lstm>","1","0"
"47814","2019-03-22 22:39:00","0","18","<machine-learning><scikit-learn><svm>","1",""
"47815","2019-03-22 23:48:04","2","1085","<keras><gpu><nvidia>","1","2"
"47817","2019-03-23 00:43:54","2","33","<deep-learning><natural-language-process><language-model><text-generation><transformer>","0",""
"47820","2019-03-23 03:04:23","1","228","<deep-learning><faster-rcnn>","1",""
"47824","2019-03-23 06:26:56","4","327","<deep-learning><recommender-system>","1","3"
"47825","2019-03-23 06:38:25","1","786","<machine-learning><scikit-learn><pandas><machine-learning-model><data-science-model>","2",""
"47830","2019-03-23 09:17:34","1","1560","<python><matrix>","1",""
"47831","2019-03-23 09:24:49","1","1202","<machine-learning><time-series><statistics><feature-selection><correlation>","2",""
"47833","2019-03-23 09:45:32","0","78","<machine-learning><classification><object-detection><activity-recognition>","1",""
"47834","2019-03-23 10:06:10","1","110","<python><pca><numpy><matrix>","1",""
"47839","2019-03-23 11:08:51","1","1223","<machine-learning><neural-network>","2",""
"47842","2019-03-23 11:57:29","3","992","<python><k-means>","1",""
"47845","2019-03-23 13:10:47","2","33","<accuracy><semi-supervised-learning>","1",""
"47850","2019-03-23 16:15:43","3","542","<classification><data-mining><naive-bayes-classifier>","2",""
"47851","2019-03-23 16:16:49","0","48","<deep-learning><transfer-learning>","1",""
"47852","2019-03-23 16:45:32","0","2960","<visualization><decision-trees>","1",""
"47854","2019-03-23 17:58:35","3","396","<data-science-model><career>","3","6"
"47861","2019-03-23 20:41:10","5","661","<dataset><visualization><matlab><plotting>","2","2"
"47862","2019-03-23 21:18:18","1","512","<machine-learning><feature-extraction><tfidf>","3",""
"47870","2019-03-24 00:50:55","3","238","<cnn><backpropagation>","2","1"
"47875","2019-03-24 05:18:39","2","5610","<python><deep-learning><keras><optimization><gan>","1","1"
"47876","2019-03-24 05:21:32","1","27","<machine-learning><dataset>","1",""
"47885","2019-03-24 08:37:24","1","69","<python>","1",""
"47889","2019-03-24 10:39:12","0","1294","<python><clustering>","2",""
"47892","2019-03-24 12:06:34","1","66","<machine-learning><machine-learning-model>","0",""
"47893","2019-03-24 12:23:35","3","38","<machine-learning><xgboost>","1","1"
"47895","2019-03-24 12:47:12","5","4482","<machine-learning><deep-learning><keras><cnn><image-recognition>","1","1"
"47896","2019-03-24 13:12:39","0","206","<python><jupyter><anaconda>","1",""
"47897","2019-03-24 14:42:41","1","336","<policy-gradients><actor-critic>","1",""
"47899","2019-03-24 14:49:24","3","46","<r><time-series><clustering>","1",""
"47900","2019-03-24 15:21:21","1","13","<machine-learning><regression><ensemble-modeling><ensemble-learning>","0","1"
"47903","2019-03-24 16:16:52","1","59","<machine-learning><lstm>","0","1"
"47906","2019-03-24 17:21:20","1","88","<deep-learning><autoencoder>","1",""
"47907","2019-03-24 17:51:40","1","1257","<python><keras><tensorflow><numpy>","0",""
"47908","2019-03-24 18:43:55","1","281","<classification><cross-validation><matlab><plotting>","0",""
"47912","2019-03-24 22:34:49","1","81","<python><java><probability-calibration>","1","0"
"47913","2019-03-24 23:40:35","1","57","<python><scikit-learn><dimensionality-reduction>","0",""
"47914","2019-03-24 23:45:40","2","129","<machine-learning><classification><r><classifier>","1","1"
"60092","2019-09-12 03:09:51","0","51","<machine-learning><neural-network><classification><keras>","1",""
"60093","2019-09-12 03:18:18","1","165","<neural-network><bigdata><pca><dimensionality-reduction>","1","1"
"60095","2019-09-12 04:58:59","1","53","<dataset><bigdata>","2","2"
"60097","2019-09-12 05:45:43","0","36","<python><pandas>","2",""
"60104","2019-09-12 07:49:29","-1","99","<machine-learning><keras><tensorflow><computer-vision>","1",""
"60107","2019-09-12 09:49:15","4","785","<python><scikit-learn><hyperparameter-tuning><grid-search><pipelines>","1","4"
"60108","2019-09-12 10:03:44","1","38","<svm>","1","0"
"60112","2019-09-12 11:05:10","1","109","<categorical-data><missing-data><encoding><unseen-data>","1","1"
"60113","2019-09-12 11:13:22","0","608","<python><pandas><data-cleaning><dataframe>","3",""
"60119","2019-09-12 13:30:23","3","99","<python><scikit-learn><pandas><numpy>","1",""
"60122","2019-09-12 15:15:27","1","306","<python><deep-learning><keras><class-imbalance><hyperparameter-tuning>","0",""
"60124","2019-09-12 16:00:22","1","10","<algorithms>","0",""
"60126","2019-09-12 17:34:38","1","1043","<python><keras><reshape>","2",""
"60127","2019-09-12 17:51:00","0","785","<tensorflow>","0",""
"60128","2019-09-12 17:51:29","1","9","<image-classification><computer-vision><image-recognition>","0",""
"60129","2019-09-12 18:10:24","1","27","<machine-learning><recommender-system><transfer-learning>","0",""
"60130","2019-09-12 19:16:28","1","27","<machine-learning><python>","0",""
"60133","2019-09-12 22:53:42","1","212","<python><classification><bigdata><multilabel-classification><jupyter>","0",""
"60139","2019-09-13 04:07:16","4","319","<python><keras><tensorflow><image-classification>","2","1"
"60146","2019-09-13 09:28:35","1","180","<outlier>","3",""
"60157","2019-09-13 11:42:24","1","18","<python><deep-learning><pytorch>","0",""
"60164","2019-09-13 15:17:47","0","28","<r>","0","0"
"60169","2019-09-13 18:34:31","1","93","<machine-learning><python><keras><cnn><image-classification>","1","1"
"60170","2019-09-13 19:02:24","2","61","<machine-learning><neural-network><keras><regression>","1","1"
"60174","2019-09-13 22:46:40","0","43","<pandas>","1",""
"60178","2019-09-14 00:29:17","1","199","<r>","1","1"
"60179","2019-09-14 02:24:03","0","99","<machine-learning><image-preprocessing>","0",""
"60180","2019-09-14 08:32:57","1","29","<python><data-cleaning>","1",""
"60183","2019-09-14 09:52:33","0","36","<neural-network><keras>","1",""
"60190","2019-09-14 12:25:34","3","58","<machine-learning><r><feature-selection>","0","0"
"60192","2019-09-14 13:21:56","1","175","<machine-learning><normalization><data-analysis>","4",""
"60194","2019-09-14 14:32:17","1","75","<classification><feature-selection><multiclass-classification><multilabel-classification>","2","1"
"60201","2019-09-14 18:00:57","1","42","<machine-learning><optimization><data-science-model><expectation-maximization><gmm>","1",""
"60202","2019-09-14 18:14:22","1","49","<reinforcement-learning>","0",""
"60204","2019-09-14 20:20:36","3","43","<clustering><unsupervised-learning><image-preprocessing><noise>","0",""
"60205","2019-09-14 23:28:38","1","107","<machine-learning><regularization><mnist>","0",""
"60207","2019-09-15 00:15:02","3","88","<machine-learning><neural-network><keras><optimization>","3",""
"60208","2019-09-15 00:32:09","1","197","<python><classification><xgboost>","1",""
"60213","2019-09-15 06:30:08","-1","27","<deep-learning><image-classification><gpu><consumerweb>","1",""
"60214","2019-09-15 07:58:29","0","215","<python><keras><cnn>","3",""
"60219","2019-09-15 10:10:02","1","18","<clustering><dimensionality-reduction>","0",""
"60220","2019-09-15 10:24:06","1","411","<python><feature-selection><anaconda>","1",""
"60222","2019-09-15 10:41:32","3","455","<machine-learning><python><nlp><word-embeddings><spacy>","1",""
"60225","2019-09-15 12:18:02","2","54","<machine-learning><nlp><lstm><word-embeddings>","0",""
"60226","2019-09-15 12:19:03","5","53","<time-series><data-mining><anomaly-detection>","1","2"
"60228","2019-09-15 12:25:20","0","39","<machine-learning><python><classification><scikit-learn><multilabel-classification>","0",""
"60229","2019-09-15 13:44:42","3","120","<machine-learning><nlp><google><automl>","1","1"
"60230","2019-09-15 14:40:27","1","20","<machine-learning><python><scikit-learn><hyperparameter-tuning><grid-search>","0",""
"60233","2019-09-15 15:18:58","1","159","<machine-learning><python><named-entity-recognition>","0",""
"60236","2019-09-15 15:40:37","2","12","<machine-learning><neural-network><r><statistics><rstudio>","0",""
"60237","2019-09-15 15:43:13","1","52","<data-mining><visualization><graphs><graphical-model>","0",""
"60238","2019-09-15 15:54:31","1","18","<nlp><data-mining><text-mining>","1",""
"47919","2019-03-25 04:02:06","3","2433","<svm>","1","2"
"47921","2019-03-25 05:52:58","1","1238","<neural-network><deep-learning><computer-vision>","1",""
"47922","2019-03-25 05:58:31","1","10","<reinforcement-learning>","0",""
"47923","2019-03-25 06:59:35","3","148","<deep-learning><reinforcement-learning><deepmind>","1",""
"47927","2019-03-25 08:45:27","1","571","<machine-learning><classification><correlation>","0","1"
"47928","2019-03-25 09:00:25","1","219","<mnist>","0",""
"47929","2019-03-25 09:22:18","2","88","<feature-engineering><categorical-data><aggregation><dummy-variables>","0","3"
"47930","2019-03-25 09:34:52","0","40","<machine-learning><classification><regression><predictive-modeling>","1","1"
"47933","2019-03-25 09:55:17","1","96","<machine-learning><python><predictive-modeling><supervised-learning>","1","1"
"47934","2019-03-25 09:58:35","3","672","<machine-learning><python><scikit-learn><predictive-modeling><decision-trees>","1","1"
"47938","2019-03-25 12:26:39","1","56","<machine-learning><learning>","2",""
"47940","2019-03-25 13:33:39","1","855","<classification><decision-trees><cross-validation>","1","4"
"47941","2019-03-25 13:41:46","1","984","<nlp><data><labels>","1","1"
"47943","2019-03-25 13:45:17","1","21","<bigdata><preprocessing>","0",""
"47951","2019-03-25 15:10:16","0","99","<data><pca><dimensionality-reduction>","1",""
"47953","2019-03-25 15:32:03","0","503","<python><pandas><dataframe>","2",""
"47954","2019-03-25 15:35:31","4","791","<machine-learning><xgboost><supervised-learning><hyperparameter-tuning><gbm>","1","3"
"47955","2019-03-25 16:36:24","3","2146","<scikit-learn><pandas><aws><aws-lambda>","2",""
"47960","2019-03-25 17:08:12","2","97","<machine-learning><python><feature-selection><data-imputation>","3","1"
"47961","2019-03-25 17:20:31","4","219","<neural-network><keras><r><lstm>","1","1"
"47966","2019-03-25 18:21:12","0","3740","<deep-learning><cnn><training><overfitting><transfer-learning>","3","1"
"47969","2019-03-25 18:42:24","0","1053","<machine-learning><deep-learning><lstm><rnn><machine-learning-model>","1",""
"47971","2019-03-25 18:55:06","3","1341","<random-forest><decision-trees><boosting>","3","1"
"47973","2019-03-25 20:33:12","7","166","<machine-learning><scikit-learn><nlp><pandas>","3",""
"47984","2019-03-26 00:47:33","1","2065","<machine-learning><unsupervised-learning><density-estimation>","1",""
"47987","2019-03-26 03:24:57","1","276","<machine-learning><regression><gradient-descent>","3",""
"47990","2019-03-26 04:29:06","2","418","<machine-learning><classification><ensemble>","2","4"
"47992","2019-03-26 05:11:23","1","118","<neural-network><cnn><convolution><pytorch><neural-style-transfer>","0",""
"48000","2019-03-26 06:45:39","2","444","<classification><svm><matlab><hyperparameter><hyperparameter-tuning>","2",""
"48003","2019-03-26 07:58:15","1","84","<python><tensorflow>","0",""
"48004","2019-03-26 08:24:38","1","44","<machine-learning><data-cleaning><machine-learning-model>","1",""
"48005","2019-03-26 08:39:57","0","635","<deep-learning><gan><natural-language-process><text-generation><transformer>","1",""
"48008","2019-03-26 09:52:31","1","838","<python><keras><dataset><csv><serialisation>","3",""
"48012","2019-03-26 10:49:15","1","113","<lstm><finance>","2",""
"48022","2019-03-26 11:59:55","1","62","<machine-learning><python><nlp>","0",""
"48024","2019-03-26 12:41:01","1","65","<machine-learning><nlp><natural-language-process>","1",""
"48026","2019-03-26 13:52:40","3","1565","<machine-learning><data>","3","2"
"48030","2019-03-26 14:24:33","3","1068","<deep-learning><lstm><recurrent-neural-net><dropout>","1",""
"48034","2019-03-26 14:57:18","1","40","<classification><regression><anomaly-detection><ensemble-learning>","0",""
"48035","2019-03-26 14:57:22","5","25685","<python><matplotlib><seaborn>","2","6"
"48036","2019-03-26 14:58:32","1","29","<machine-learning><feature-engineering><data-science-model>","1",""
"48037","2019-03-26 14:59:27","1","245","<python><cnn>","0",""
"48041","2019-03-26 16:02:33","0","57","<predictive-modeling><feature-selection><azure-ml>","1","1"
"48046","2019-03-26 16:45:15","1","42","<python><deep-network>","0",""
"48049","2019-03-26 17:18:06","7","78139","<python><dataframe><csv><data-formats>","2","2"
"48052","2019-03-26 19:35:11","2","299","<k-means><overfitting>","0",""
"48054","2019-03-26 21:02:22","1","60","<machine-learning><bigdata>","1",""
"48055","2019-03-26 21:31:44","3","1155","<neural-network><deep-learning><lstm><loss-function><overfitting>","1","1"
"48056","2019-03-26 22:07:29","1","156","<orange><orange3>","1","1"
"48064","2019-03-27 06:34:13","-1","50","<data-science-model>","1",""
"48066","2019-03-27 07:40:48","2","762","<classification><logistic-regression><distribution>","1","1"
"60242","2019-09-15 18:07:35","6","182","<neural-network><deep-learning><cnn>","1",""
"60243","2019-09-15 18:51:46","1","23","<cnn><image-classification><image-recognition><sentiment-analysis>","0",""
"60250","2019-09-16 01:20:59","4","226","<visualization><linux>","2",""
"60251","2019-09-16 01:42:20","1","42","<machine-learning><svm><math>","1",""
"60256","2019-09-16 05:42:00","0","50","<bigdata><pyspark>","0",""
"60257","2019-09-16 06:06:11","1","27","<keras><tensorflow><pytorch><object-detection>","0","1"
"60258","2019-09-16 06:52:32","0","156","<deep-learning><nlp><natural-language-process><machine-translation><transformer>","1",""
"60260","2019-09-16 08:43:53","1","277","<linear-regression><loss-function>","1","0"
"60261","2019-09-16 08:50:27","3","1407","<nlp><lstm><nlg>","2","1"
"60262","2019-09-16 08:56:51","0","70","<data-science-model>","1",""
"60264","2019-09-16 09:03:19","1","267","<feature-extraction>","1",""
"60266","2019-09-16 09:28:08","2","46","<natural-language-process>","2",""
"60267","2019-09-16 09:38:42","1","120","<machine-learning><python><data><preprocessing><pyspark>","1","1"
"60268","2019-09-16 10:26:18","2","5601","<python><pandas><json>","1",""
"60272","2019-09-16 11:55:52","0","47","<python><time-series><lstm><forecasting>","0",""
"60273","2019-09-16 12:08:38","1","13","<machine-learning><time-series>","2",""
"60279","2019-09-16 14:16:42","1","308","<neural-network><reinforcement-learning><cost-function><policy-gradients>","1",""
"60281","2019-09-16 14:40:06","1","296","<machine-learning><tfidf><hashingvectorizer><naive-bayes-algorithim>","2",""
"60283","2019-09-16 16:09:32","1","20","<machine-learning>","0",""
"60284","2019-09-16 16:17:24","0","689","<tensorflow>","1",""
"60287","2019-09-16 17:45:47","1","325","<classification><preprocessing><probability><model-selection><feature-scaling>","1","0"
"60290","2019-09-16 19:44:02","2","211","<classification><nlp><word-embeddings><sentiment-analysis>","2",""
"60295","2019-09-17 00:58:43","1","11","<deep-learning><cloud-computing>","0",""
"60296","2019-09-17 01:38:20","0","66","<neural-network>","2",""
"60298","2019-09-17 05:56:47","2","782","<machine-learning><neural-network><classification><regression><linear-regression>","2","0"
"60302","2019-09-17 07:55:29","0","302","<tensorflow><gan><generative-models>","1",""
"60303","2019-09-17 08:36:45","1","66","<reinforcement-learning><q-learning><dqn><monte-carlo><discounted-reward>","1",""
"60305","2019-09-17 08:40:44","1","24","<metric><reference-request><books>","1",""
"60306","2019-09-17 09:18:20","2","405","<machine-learning><r><time-series><data-mining><logistic-regression>","3",""
"60309","2019-09-17 09:53:02","1","30","<python><regression><lstm>","1",""
"60313","2019-09-17 10:58:45","0","43","<deep-learning><keras><r><lstm><rstudio>","1",""
"60315","2019-09-17 11:02:26","0","49","<machine-learning>","1",""
"60317","2019-09-17 11:34:19","1","29","<machine-learning><classification><scikit-learn>","1","1"
"60318","2019-09-17 11:42:31","2","96","<classification><random-forest><machine-learning-model><supervised-learning>","2",""
"60323","2019-09-17 13:01:32","0","473","<scikit-learn><multiclass-classification><accuracy>","1",""
"60325","2019-09-17 14:15:54","1","365","<tensorflow><decision-trees><pytorch><numpy><parallel>","0",""
"48069","2019-03-27 08:24:09","2","16","<dataset><image-classification><activity-recognition>","0","1"
"48070","2019-03-27 08:24:11","0","65","<r><data>","1",""
"48076","2019-03-27 10:09:58","1","21","<backpropagation><recurrent-neural-net>","0",""
"48081","2019-03-27 13:15:21","4","709","<machine-learning><classification><vc-theory>","1",""
"48086","2019-03-27 13:52:52","2","99","<machine-learning><deep-learning><audio-recognition>","4","1"
"48093","2019-03-27 15:06:43","1","70","<tensorflow><dataset>","0",""
"48095","2019-03-27 16:00:43","1","146","<machine-learning>","1",""
"48097","2019-03-27 16:39:07","1","2466","<time-series><feature-extraction>","1","1"
"48098","2019-03-27 16:43:04","1","636","<image-preprocessing>","2",""
"48100","2019-03-27 16:54:59","4","7947","<nlp><word-embeddings><bert>","0",""
"48103","2019-03-27 18:58:33","7","582","<machine-learning><pca><hyperparameter>","1","2"
"48105","2019-03-27 19:34:08","1","59","<linear-regression><linear-algebra>","1",""
"48108","2019-03-27 20:29:14","1","75","<machine-learning-model>","1",""
"48109","2019-03-27 21:15:15","0","44","<deep-learning><dataset><cnn><image-classification><faster-rcnn>","1",""
"48111","2019-03-27 21:53:14","3","265","<classification><scikit-learn><multilabel-classification>","1",""
"48112","2019-03-27 21:57:44","1","228","<scikit-learn><dataset><data>","1",""
"48115","2019-03-27 23:03:26","1","135","<machine-learning>","0",""
"48120","2019-03-28 03:09:08","1","294","<keras><tensorflow><object-detection><object-recognition><yolo>","0",""
"48122","2019-03-28 04:37:28","2","58","<machine-learning><neural-network><plotting><matplotlib><historgram>","0",""
"48125","2019-03-28 06:20:43","1","855","<deep-learning><text-mining><natural-language-process><named-entity-recognition><math>","1","1"
"48127","2019-03-28 06:46:53","1","280","<machine-learning><deep-learning><computer-vision><image-recognition>","2",""
"48130","2019-03-28 08:37:08","1","113","<classification><statistics><multilabel-classification>","0",""
"48134","2019-03-28 09:58:52","2","1666","<python><keras><regression><loss-function>","2",""
"48137","2019-03-28 12:21:08","2","172","<machine-learning><classification><cnn><image-classification><preprocessing>","0",""
"48138","2019-03-28 12:58:49","0","167","<tensorflow><lstm>","1","1"
"48139","2019-03-28 13:01:18","0","34","<r><dataset><data>","2",""
"48141","2019-03-28 13:10:11","2","106","<machine-learning><classification><xgboost>","1",""
"48142","2019-03-28 13:21:10","2","132","<machine-learning>","0",""
"48149","2019-03-28 14:29:12","2","1013","<machine-learning><scikit-learn><data-cleaning><preprocessing>","1","0"
"48152","2019-03-28 15:04:15","0","49","<machine-learning><linear-regression><plotting>","1",""
"60326","2019-09-17 14:20:25","0","71","<machine-learning><neural-network>","1",""
"60330","2019-09-17 15:21:09","0","59","<anomaly-detection><dbscan><data-leakage>","2",""
"60336","2019-09-17 16:26:05","0","27","<logistic-regression>","1",""
"60340","2019-09-17 17:18:30","0","29","<visualization>","1","1"
"60342","2019-09-17 17:41:08","3","66","<python><pandas><numpy>","1",""
"60344","2019-09-17 17:53:33","3","750","<classification><multiclass-classification><confusion-matrix>","2",""
"60347","2019-09-17 18:41:01","1","23","<audio-recognition>","1",""
"60350","2019-09-17 21:48:38","0","232","<python><neural-network><deep-learning><gradient-descent><numpy>","2",""
"60351","2019-09-17 22:08:01","0","197","<machine-learning><dataset><feature-extraction><pca><dimensionality-reduction>","1",""
"60352","2019-09-17 22:17:09","1","2640","<machine-learning><dataset><linear-regression><gradient-descent><normal-equation>","2",""
"60353","2019-09-17 22:17:20","1","95","<machine-learning><classification>","1",""
"60355","2019-09-17 22:55:11","2","123","<python><r><data-cleaning><excel><data-wrangling>","0","1"
"60358","2019-09-18 01:07:25","1","54","<pytorch>","0",""
"60359","2019-09-18 01:32:26","0","53","<machine-learning><classification><dataset>","3",""
"60360","2019-09-18 01:44:15","1","21","<r>","0",""
"60363","2019-09-18 05:09:46","0","126","<python><time-series>","2",""
"60366","2019-09-18 06:43:33","2","326","<python><scikit-learn><nlp><tfidf>","1",""
"60368","2019-09-18 06:51:02","0","198","<machine-learning><predictive-modeling><named-entity-recognition><spacy>","1",""
"60369","2019-09-18 07:09:36","0","44","<nlp><natural-language-process><information-retrieval><question-answering>","1",""
"60370","2019-09-18 08:34:54","1","558","<neural-network><deep-learning><nlp>","2",""
"60376","2019-09-18 09:59:40","2","108","<machine-learning><python><linear-regression><gradient-descent><implementation>","1","1"
"60378","2019-09-18 10:44:11","2","139","<data><labels>","1","1"
"60379","2019-09-18 10:47:25","2","385","<machine-learning><deep-learning><keras><tensorflow><ai>","0","1"
"60380","2019-09-18 10:51:31","0","422","<natural-language-process>","0","1"
"60383","2019-09-18 11:40:19","2","130","<clustering><preprocessing><categorical-data><feature-scaling><feature-construction>","2","1"
"60384","2019-09-18 12:04:41","1","68","<machine-learning><neural-network><nlp><sentiment-analysis>","0",""
"60394","2019-09-18 14:13:58","4","97","<feature-selection><feature-engineering><feature-extraction>","2","2"
"60396","2019-09-18 14:38:14","6","399","<machine-learning><neural-network><keras><recommender-system>","1","3"
"60399","2019-09-18 16:03:51","0","688","<deep-learning><keras><tensorflow>","1",""
"60401","2019-09-18 16:28:11","0","22","<keras><convolution><autoencoder>","1",""
"60402","2019-09-18 16:32:43","0","65","<bigdata><visualization>","2",""
"60404","2019-09-18 17:19:01","0","269","<scikit-learn><regression><loss-function>","1",""
"48156","2019-03-28 16:01:58","0","47","<machine-learning><feature-extraction><feature-engineering>","1",""
"48157","2019-03-28 16:10:18","1","100","<clustering><categorical-data>","4",""
"48158","2019-03-28 16:54:51","2","201","<tensorflow><pytorch>","0",""
"48159","2019-03-28 16:59:06","1","59","<tensorflow><embeddings>","0",""
"48161","2019-03-28 17:02:18","0","1185","<scikit-learn><feature-selection>","2",""
"48165","2019-03-28 17:46:13","1","29","<neural-network><recurrent-neural-net><natural-language-process><language-model>","0",""
"48166","2019-03-28 17:57:50","1","1934","<machine-learning><classification><decision-trees><training><variance>","3",""
"48169","2019-03-28 18:35:30","1","364","<classification><naive-bayes-classifier><discriminant-analysis>","1",""
"48172","2019-03-28 19:04:13","0","35","<keras><lstm>","1",""
"48175","2019-03-28 19:37:36","1","79","<machine-learning><categorical-data><word-embeddings><embeddings>","0","2"
"48177","2019-03-28 20:44:47","2","567","<machine-learning><nlp><word2vec><word-embeddings>","1","1"
"48180","2019-03-28 21:33:04","1","129","<machine-learning><neural-network><keras><tensorflow>","1",""
"48181","2019-03-28 10:53:42","1","27","<machine-learning><tensorflow>","0",""
"48183","2019-03-28 22:04:20","2","565","<python><scikit-learn><time-series><feature-selection><random-forest>","4","1"
"48186","2019-03-29 01:44:39","1","23","<machine-learning><deep-learning><reinforcement-learning><q-learning><dqn>","0",""
"48189","2019-03-29 03:51:00","1","74","<training><computer-vision><multiclass-classification><object-detection>","0",""
"48192","2019-03-29 07:25:32","2","305","<deep-learning><nlp><text><data-augmentation><machine-translation>","1",""
"48193","2019-03-29 07:27:13","1","63","<deep-learning><keras><time-series><lstm>","0",""
"48197","2019-03-29 08:33:59","1","32","<machine-learning><deep-learning><object-detection>","2","1"
